guide,gene,betahat_d0,betahat_d1,betahat_d2,betahat_d3,se_d0,se_d1,se_d2,se_d3,postmean_d0,lfsr_d0,postmean_d1,lfsr_d1,postmean_d2,lfsr_d2,postmean_d3,lfsr_d3,lfsr_min,best_day
g69,Gene9,0.07582429,0.08357602,-0.12836434,-0.22140495,0.12381524,0.14201437,0.1640213,0.20434241,-0.00471806616928412,0.528123026929698,-0.00471806616928412,0.528123026929698,-0.00471806616928412,0.528123026929698,-0.00471806616928412,0.528123026929698,0.528123026929698,0
g7,Gene7,-0.028038496,0.084550984,0.1275288,0.01621968,0.11986556,0.14848642,0.16498439,0.21022205,0.0340077911332203,0.371198287553415,0.0340077911332203,0.371198287553416,0.0340077911332203,0.371198287553415,0.0340077911332203,0.371198287553415,0.371198287553415,2
g70,Gene10,-0.17972869,-0.12765011,-0.06760358,-0.08817791,0.12537017,0.1458471,0.16699946,0.195706,-0.117615613261963,0.0793117813907548,-0.117615613261963,0.0793117813907549,-0.117615613261963,0.079311781390755,-0.117615613261963,0.0793117813907549,0.0793117813907548,0
g71,Gene11,0.27395532,0.30729228,0.2762327,0.45973748,0.14343669,0.16173849,0.18201414,0.20593977,0.29368468016999,0.000320923225955305,0.29368468016999,0.000320923225955307,0.29368468016999,0.000320923225955306,0.29368468016999,0.000320923225955307,0.000320923225955305,0
g72,Gene12,0.5448394,0.69450974,0.7254194,0.7127642,0.13061534,0.15795724,0.1809495,0.19787663,0.609645662881602,9.76614588345801e-15,0.609645662881602,9.76614588345795e-15,0.609645662881602,9.76614588345788e-15,0.609645662881602,9.76614588345794e-15,9.76614588345788e-15,2
g73,Gene13,-0.0887663,-0.19699076,-0.31444746,-0.47235405,0.14231701,0.16686243,0.18855482,0.21288069,-0.210206389392224,0.00957931975462312,-0.210206389392224,0.00957931975462301,-0.210206389392224,0.00957931975462301,-0.210206389392224,0.00957931975462312,0.00957931975462301,1
g74,Gene14,0.28400028,0.36307964,0.43447888,0.45071653,0.13012205,0.14364985,0.16180687,0.19031562,0.345919082542668,3.50106996056245e-06,0.345919082542668,3.50106996056245e-06,0.345919082542668,3.50106996056247e-06,0.345919082542668,3.50106996056246e-06,3.50106996056245e-06,1
g75,Gene15,0.029802196,0.11903558,0.16770995,0.03549469,0.13165878,0.15516324,0.17326123,0.19907928,0.0732687777544783,0.209411109021294,0.0732687777544783,0.209411109021294,0.0732687777544783,0.209411109021294,0.0732687777544783,0.209411109021294,0.209411109021294,1
g76,Gene16,-0.011949295,-0.11105997,-0.21138619,-0.27078962,0.13404304,0.16173922,0.1770963,0.20221165,-0.109619264685736,0.109765419146504,-0.109619264685736,0.109765419146504,-0.109619264685736,0.109765419146504,-0.109619264685736,0.109765419146504,0.109765419146504,0
g77,Gene17,-0.07614205,-0.12182613,-0.05430681,0.1151359,0.11964223,0.1462281,0.16472797,0.20052995,-0.0493144803457814,0.294972241581559,-0.0493144803457814,0.294972241581559,-0.0493144803457814,0.294972241581559,-0.0493144803457814,0.294972241581559,0.294972241581559,0
g78,Gene18,0.18299818,0.31080976,0.29877034,0.3435245,0.13050684,0.15050474,0.17410669,0.20828304,0.249860443728882,0.00116500307570719,0.249860443728882,0.00116500307570719,0.249860443728882,0.00116500307570719,0.249860443728882,0.00116500307570718,0.00116500307570718,3
g79,Gene19,-0.31937885,-0.45015186,-0.43990856,-0.4968221,0.13247949,0.1538707,0.1803141,0.20646235,-0.381954004655378,1.29313271690634e-06,-0.381954004655378,1.29313271690634e-06,-0.381954004655378,1.29313271690634e-06,-0.381954004655378,1.29313271690634e-06,1.29313271690634e-06,0
g8,Gene8,0.29415265,0.39947492,0.5966593,0.82249284,0.1294056,0.1590777,0.18299495,0.20303483,0.435777260544508,3.45393051876681e-08,0.435777260544508,3.45393051876687e-08,0.435777260544508,3.45393051876682e-08,0.435777260544508,3.45393051876683e-08,3.45393051876681e-08,0
g80,Gene20,0.23929574,0.33634305,0.27901244,0.13876049,0.12448165,0.1473565,0.16387989,0.19655757,0.244278592652888,0.000958631403597552,0.244278592652888,0.00095863140359756,0.244278592652888,0.000958631403597556,0.244278592652888,0.00095863140359756,0.000958631403597552,0
g81,Gene21,-0.20630345,-0.27817369,-0.3528979,-0.48940137,0.13833506,0.16941944,0.18191299,0.20280954,-0.283698198335595,0.000481793858094104,-0.283698198335595,0.000481793858094104,-0.283698198335595,0.000481793858094104,-0.283698198335595,0.000481793858094104,0.000481793858094104,0
g82,Gene22,0.062281236,0.049200807,-0.09992991,-0.26814878,0.13520975,0.14823122,0.1676911,0.20462395,-0.0228932279727012,0.432383448130454,-0.0228932279727012,0.432383448130454,-0.0228932279727012,0.432383448130454,-0.0228932279727012,0.432383448130454,0.432383448130454,1
g83,Gene23,0.17976484,0.278054,0.23160307,0.14665616,0.13531165,0.15704873,0.1769639,0.20387378,0.197633544403554,0.0104878156212926,0.197633544403554,0.0104878156212925,0.197633544403554,0.0104878156212925,0.197633544403554,0.0104878156212925,0.0104878156212925,3
g84,Gene24,0.34107953,0.5119949,0.6538614,0.68526083,0.12645417,0.15886338,0.17850351,0.20088433,0.470610123277786,1.49940408398445e-09,0.470610123277786,1.49940408398447e-09,0.470610123277786,1.49940408398444e-09,0.470610123277786,1.49940408398445e-09,1.49940408398444e-09,2
g85,Gene25,-0.4092395,-0.5773775,-0.72423816,-1.0468041,0.13000172,0.1538833,0.17762548,0.2027804,-0.581020090448675,1.01696429055664e-13,-0.581020090448675,1.01696429055664e-13,-0.581020090448675,1.01696429055664e-13,-0.581020090448675,1.01696429055664e-13,1.01696429055664e-13,0
g86,Gene26,0.28805676,0.431987,0.6158027,0.7122272,0.13775924,0.16600627,0.19286947,0.218938,0.424770883758722,3.33497882128045e-07,0.424770883758722,3.33497882128036e-07,0.424770883758722,3.33497882128038e-07,0.424770883758722,3.3349788212804e-07,3.33497882128036e-07,1
g87,Gene27,-0.30206975,-0.34256387,-0.34409657,-0.37337136,0.13994968,0.15969431,0.17370793,0.19842842,-0.313199679377967,8.60711826983218e-05,-0.313199679377967,8.60711826983218e-05,-0.313199679377967,8.60711826983218e-05,-0.313199679377967,8.60711826983218e-05,8.60711826983218e-05,0
g88,Gene28,-0.39724237,-0.5242126,-0.6803199,-0.9600563,0.13818502,0.15627201,0.1746047,0.20382726,-0.548702282583604,6.2604366135588e-12,-0.548702282583604,6.2604366135588e-12,-0.548702282583604,6.2604366135588e-12,-0.548702282583604,6.2604366135588e-12,6.2604366135588e-12,0
g89,Gene29,0.07992291,0.009438928,-0.046455428,-0.027318144,0.12053674,0.13825601,0.15114316,0.17680657,0.0132591207486133,0.479846622271673,0.0132591207486133,0.479846622271673,0.0132591207486133,0.479846622271673,0.0132591207486133,0.479846622271673,0.479846622271673,2
g9,Gene9,0.19744647,0.20519814,-0.00674217,-0.0997827,0.13910589,0.15733097,0.18886226,0.22862802,0.105139749755723,0.128259628331971,0.105139749755723,0.128259628331971,0.105139749755723,0.128259628331971,0.105139749755723,0.128259628331971,0.128259628331971,2
g90,Gene30,-0.5037761,-0.6835836,-0.740823,-0.9177573,0.13192181,0.14779252,0.17541604,0.20488496,-0.628384902468796,6.66133814775094e-16,-0.628384902468796,6.66133814775094e-16,-0.628384902468796,6.66133814775094e-16,-0.628384902468796,6.66133814775094e-16,6.66133814775094e-16,0
