gene,betahat_d0,betahat_d1,betahat_d2,betahat_d3,se_d0,se_d1,se_d2,se_d3,postmean_d0,postsd_d0,lfsr_d0,postmean_d1,postsd_d1,lfsr_d1,postmean_d2,postsd_d2,lfsr_d2,postmean_d3,postsd_d3,lfsr_d3,lfsr_min,best_day
Gene8,0.041864406,-0.0020041796,-0.003956568,0.04621424,0.01056115,0.023420604,0.03284585,0.041187342,0.036120213783171,0.00954257550540551,9.44135383339833e-05,-0.00772424628582562,0.0161661376766104,0.315000115112616,-0.0101071432458157,0.0212867383803361,0.316087164941151,0.0251737340921283,0.0247541748423365,0.153629221383119,9.44135383339833e-05,0
Gene80,-0.01191775,0.044610143,0.0030222943,0.004500529,0.010388803,0.021434309,0.027228344,0.03728224,-0.0143955905451252,0.0104535717480424,0.109564130096664,0.0351921552302169,0.0159164082504537,0.0143956645660345,-0.00360549054355952,0.0191593447928996,0.446713684409213,-0.00393546567018218,0.0241665009606936,0.45647784827234,0.0143956645660345,1
Gene81,0.03535227,0.062436633,0.06672243,0.056026574,0.0106429625,0.02028159,0.02923786,0.038721938,0.0168379452792796,0.010412321951799,0.0747521528795306,0.0325142174357014,0.0156640489282385,0.0364497130542145,0.0246775451810362,0.0205914013433352,0.136043456910903,0.00689027429977652,0.0250895182990611,0.403900698693281,0.0364497130542145,1
Gene82,0.012673632,0.029621681,0.036154002,0.07054387,0.010570592,0.021042915,0.031085368,0.039558847,-0.00135187314225241,0.00579554890380355,0.792917307209035,0.000723931797613006,0.00847434422296422,0.816054918054032,-0.000966800525927887,0.0116341508900842,0.826716049439821,0.00467671466445815,0.0153978093646219,0.766681874082841,0.766681874082841,3
Gene83,-0.0343777,0.012230125,0.044915095,0.010850967,0.0098111415,0.019361248,0.029403174,0.03856494,-0.0425986938979246,0.0100417699123563,6.53484043657837e-05,-0.00244583117663774,0.0143253099181014,0.433111481146954,0.0178740563957956,0.0205560776783984,0.191619606469574,-0.014818226241481,0.0248527974993077,0.274854643466804,6.53484043657837e-05,0
Gene84,0.022443842,0.3296738,-0.001615475,-0.048560053,0.010405914,0.022302927,0.0327579,0.04159171,0.0199385327148692,0.0189353749311548,0.145685754680019,0.325148433739686,0.0316800362118772,1.96685528890564e-24,-0.00772701078192,0.0464367977698252,0.432165424841626,-0.0561267441970107,0.0588703818619091,0.169739652473484,1.96685528890564e-24,1
Gene85,0.030263502,0.024220662,-0.0124351615,0.008466654,0.010147098,0.02147847,0.030462014,0.040699597,0.0306315603696188,0.00978227715917705,0.000852896270332867,0.0246861237794465,0.0153022192862452,0.0526343942756538,-0.00555145958719456,0.0205435974446185,0.392388076509838,0.0121008431720285,0.0250830758974768,0.315513199464689,0.000852896270332867,0
Gene86,0.02073868,0.02367196,0.004745355,0.038564198,0.009919276,0.020870004,0.029020732,0.038594272,0.0112474253169716,0.0103390933882493,0.220918168637286,0.00995341170711914,0.014717916505143,0.32889320107301,-0.00742755613985546,0.0191177659211065,0.420821617131389,0.0121858946491069,0.0234702526931108,0.382377527274559,0.220918168637286,0
Gene87,0.003926711,-0.035796896,-0.0066821435,0.017056072,0.009328811,0.021732287,0.029948946,0.038591783,0.00213546324699597,0.0089663833598954,0.514356810359101,-0.0347105584092211,0.014631566480525,0.0124989315498445,-0.00650909546573841,0.0186642349786706,0.477050459174584,0.00717813922597358,0.0223297975784227,0.485201444399325,0.0124989315498445,1
Gene88,0.043073855,0.045421667,0.045916572,0.050707623,0.010571435,0.022006817,0.030095514,0.04005913,0.0292546555977432,0.009891073144512,0.00178801727195479,0.0227682130644841,0.015792164370613,0.0743209905894133,0.0160573093158811,0.0204973409278931,0.21742543096672,0.0124154816084831,0.0250545223643583,0.311253789516419,0.00178801727195479,0
Gene89,0.012929501,0.06239548,0.040661793,0.004930312,0.010113551,0.02113331,0.031001898,0.0388023,0.00604027534151364,0.00976920239063462,0.302917474701517,0.0475343521542383,0.0150036869585767,0.000838489048163178,0.0212753081499253,0.0211500622373216,0.191299020908603,-0.00680293596250101,0.0241558192864477,0.419956971256813,0.000838489048163178,1
Gene9,0.08423884,-0.1092809,-0.21151781,-0.10821875,0.010680807,0.022945596,0.032259956,0.039985966,0.0917684418382637,0.0191105375807511,1.70401782825725e-06,-0.0960861673076581,0.0329018863343347,0.00132597708496029,-0.192581105932828,0.046268583945788,7.8652612096608e-06,-0.0851138507089629,0.0571896537881059,0.0660510123578568,1.70401782825725e-06,0
Gene90,-0.01882136,0.03740816,-0.000605962,-0.004232102,0.009652151,0.021639615,0.030988267,0.039007157,-0.0194399819309387,0.00987388284971869,0.0270302782888706,0.0312890012548179,0.0154828597938987,0.0218868280491825,-0.00334462163660862,0.0208088637579588,0.437502910588244,-0.00626484187088343,0.0244631776338843,0.400126196459805,0.0218868280491825,1
Gene91,0.017143438,-0.012530801,-0.01001838,-0.037082836,0.009843702,0.020457057,0.029973798,0.039681114,0.0259401759149761,0.00987900109137914,0.00434762027075945,0.00273220408278687,0.0147900206671243,0.427735540853284,0.0108017834817661,0.020403641949959,0.298479243275951,-0.00400030079428623,0.024880851875587,0.434938411010187,0.00434762027075945,0
Gene92,0.024024203,0.056126464,0.729513,0.049875267,0.010583024,0.02177266,0.033149127,0.042530574,0.000984875185227733,0.00612243644068527,0.953531249983314,0.00257313270335886,0.0129020655222222,0.947266051475003,0.671418136553356,0.0196529692273124,4.48997966411076e-51,0.00160964027407397,0.0161440578623812,0.961366269216075,4.48997966411076e-51,2
Gene93,0.02340231,0.06194779,0.028179819,0.021389978,0.009783794,0.020494616,0.029917968,0.037415482,0.0152201589888134,0.0103619258378638,0.0887287780349939,0.0465319700377263,0.0151038986265078,0.000975872920616077,0.0113548143184472,0.0207485391859799,0.310562074212749,0.00369395220752057,0.0242895355731999,0.456618325585418,0.000975872920616077,1
Gene94,0.015215419,0.022156917,-0.0058108885,0.012087466,0.010029788,0.021489704,0.029307747,0.03765414,0.0125096050786604,0.0103450324170847,0.158213700726544,0.0172258430212071,0.0159027422383949,0.179748812206999,-0.00573768308588674,0.0198423675834084,0.424430840284904,0.00718864277675725,0.0236717824923332,0.42316250041473,0.158213700726544,0
Gene95,-0.0033014545,0.030379375,0.08596088,0.026301159,0.010032502,0.02021508,0.028762318,0.038334817,-0.0184333628887139,0.0101056582353791,0.0347114244248757,0.00572935062925981,0.0149579210704462,0.351082798982411,0.04318454828664,0.0203299559214416,0.0161559555257361,-0.0138106855263442,0.0249122633329551,0.286567202444028,0.0161559555257361,2
Gene96,0.044154536,0.00031005527,-0.9378856,-0.03483663,0.009411329,0.02117753,0.03371774,0.045831114,0.0519895336499702,0.0193271794791106,0.00357617085593791,0.0127636429706291,0.030689395667343,0.338728944666792,-0.916983307642782,0.048829706518251,0,-0.00785593110867454,0.0663073090946001,0.452859407404521,0,2
Gene97,0.010121613,0.012921784,0.04134311,0.035222765,0.009981069,0.022093184,0.030313188,0.038019508,-0.000302755219646849,0.00531056783479786,0.847089348708487,-0.00171852013395035,0.0090084951403385,0.794283726438417,0.00376036705336264,0.0125490510311347,0.787831187080304,0.000745662175061851,0.0130230289718488,0.845353146481846,0.787831187080304,2
Gene98,-0.010743949,0.07365386,0.032249607,0.031730972,0.010239034,0.021694183,0.029151179,0.036047142,-0.0233264891814104,0.0102623372231815,0.0123193858762283,0.046381113005257,0.0162253377391572,0.00209963629322622,0.0024831306489191,0.0207633010233176,0.453779957770651,-0.00317097499632494,0.0242967849929517,0.445740753600281,0.00209963629322622,1
Gene99,-0.00015386486,0.04849181,0.05236098,0.07845454,0.010664799,0.022188624,0.030692479,0.041227713,-0.0210975680013167,0.00966421761356885,0.0147229484667114,0.0107033792029211,0.015573059046491,0.245041236724124,0.0015533763868146,0.0203732479860659,0.46952080064934,0.00747340512160459,0.0249939817348274,0.381924478469993,0.0147229484667114,0
