guide,gene,betahat_d0,betahat_d1,betahat_d2,betahat_d3,se_d0,se_d1,se_d2,se_d3,postmean_d0,postsd_d0,lfsr_d0,postmean_d1,postsd_d1,lfsr_d1,postmean_d2,postsd_d2,lfsr_d2,postmean_d3,postsd_d3,lfsr_d3,lfsr_min,best_day
g117,Gene17,0.22989109,0.14902277,0.11833708,0.1696377,0.020122122,0.02770429,0.035463795,0.043254156,0.222656044395402,0.0264808025330849,6.68935511585482e-16,0.140992138746668,0.036017056885986,4.54972195753481e-05,0.10898902046634,0.0454713995164731,0.00762215695387537,0.156526378567554,0.0550509119524949,0.00195540707972694,6.68935511585482e-16,0
g118,Gene18,-0.35734147,-0.30004683,0.367638,-0.38885728,0.021065764,0.028856942,0.038124435,0.04790875,-0.350053029385083,0.0311066377979292,0,-0.290029856403611,0.0425976165938772,1.07591713316424e-12,0.380223270578792,0.0563181621519471,1.69021589462091e-11,-0.372101146513492,0.0705418704117952,2.70621045572739e-08,0,0
g119,Gene19,0.02838786,-0.050051004,-0.0100039365,-1.33964795e-05,0.021014811,0.029149167,0.03686952,0.044779953,0.0320043991481093,0.0225198480779124,0.0772935673665619,-0.0393014121952096,0.0308484714280594,0.0988982825818266,-0.000848831708817759,0.0379880115356912,0.49323744594706,0.00902516575093208,0.0446363643078749,0.41701080622282,0.0772935673665619,0
g12,Gene12,-0.1035838,-0.13124979,-0.09551842,-0.14192528,0.022155292,0.029181452,0.035901394,0.043182213,-0.0779093741783799,0.0243514974655404,0.000809573091922533,-0.0898739972109799,0.0296886983586432,0.00140804542877426,-0.061213522394957,0.0384731066608482,0.0667191011607607,-0.0840211883186751,0.0406743042228572,0.0228520729579,0.000809573091922533,0
g120,Gene20,-0.12080959,-0.11044742,-0.07446958,-0.10648365,0.019634886,0.0275788,0.03543988,0.04402988,-0.126907507754027,0.0242320557250126,2.65919518738222e-07,-0.120552045022403,0.0326490330248844,0.000384216969070095,-0.10495026341864,0.049686308271576,0.0274802792339952,-0.115167959168942,0.0435632511156664,0.0152267302020984,2.65919518738222e-07,0
g121,Gene21,0.30786666,0.34485143,0.31550312,0.30895096,0.019486962,0.027070995,0.033716172,0.040153407,0.305881846717514,0.0187118165121086,1.25170768501965e-27,0.310092543778777,0.0212710582009179,8.10571270887901e-19,0.305350057703872,0.0242455731053464,3.76330808872344e-11,0.303764333947427,0.0280841069450333,3.30407519462114e-08,1.25170768501965e-27,0
g122,Gene22,0.18554302,0.60477746,0.19154698,0.112237394,0.021400621,0.030500453,0.039866228,0.047607128,0.181916524392672,0.0317068815513491,4.17245774157778e-09,0.599053526935632,0.0451744240321662,6.40203247231601e-41,0.184788258021001,0.0590174335150249,0.000863637804928875,0.104432425377392,0.0704290374393238,0.0691074640885912,6.40203247231601e-41,1
g123,Gene23,-0.42920467,0.054087304,0.17529105,0.13049908,0.022154307,0.031923,0.03895612,0.04682082,-0.432765821820659,0.0323318047468086,0,0.0484502202309939,0.0465730587030335,0.148908757961174,0.168228878365397,0.0568099320058705,0.00156843717442073,0.121892913501356,0.0682316526514915,0.0370238594972788,0,0
g124,Gene24,0.40987763,0.38831836,0.44994265,0.43623564,0.021141276,0.02914029,0.03688383,0.044124894,0.378544023824506,0.0212752836570203,1.55840442695796e-39,0.373391634118005,0.0245657756943659,1.15603715596689e-19,0.383273776764608,0.0325264601441459,9.12462194819293e-17,0.379618691978792,0.0332688336821273,1.29553045019081e-11,1.55840442695796e-39,0
g125,Gene25,-0.10668478,-0.049341165,-0.086778395,-0.08674253,0.021166764,0.0289738,0.036686018,0.042760525,-0.0914515149526295,0.0235608613794478,4.71588516987032e-05,-0.0329837767283139,0.0316867326227369,0.145954812759364,-0.0625398247062767,0.0391871051781145,0.0520262758662623,-0.0590556244587546,0.0445501597336417,0.088567821891088,4.71588516987032e-05,0
g126,Gene26,0.15682611,0.15514177,0.16726805,0.20747602,0.020265931,0.026873792,0.034558643,0.04238158,0.122537446378503,0.0170805967614761,9.71572921392074e-09,0.121317444092558,0.0189345127393977,2.27541888593537e-05,0.121143104844435,0.0205766138766277,0.000325861107641302,0.1231579009939,0.0215544397737585,0.000274830363149008,9.71572921392074e-09,0
g127,Gene27,0.18073948,0.18329063,0.21056348,0.13980797,0.022450227,0.027826928,0.035012543,0.042360548,0.167997633055568,0.0317813762268616,8.15580257160439e-09,0.166023267080258,0.0374364333859316,1.63086995139435e-06,0.181294885225697,0.0425688896798743,1.22160854423215e-05,0.12518309016158,0.0610536523154823,0.0149248416977735,8.15580257160439e-09,0
g128,Gene28,-0.16557953,-0.17100026,-0.15329319,-0.14964844,0.022204865,0.029875923,0.036640443,0.044109013,-0.178641080772044,0.0193452132514038,5.72425662426213e-10,-0.178565747378576,0.0198021550103679,5.31882203502754e-07,-0.178072258559995,0.0213683262880713,5.51665733360407e-05,-0.177861063899462,0.0223708443362328,0.000321208960059605,5.72425662426213e-10,0
g129,Gene29,0.16842647,0.15692717,0.1827994,0.14256068,0.0212399,0.029297397,0.036441203,0.045255005,0.172588197612732,0.0196254465798936,2.90602269833123e-10,0.170831416745528,0.0237098525351505,6.21153390620105e-06,0.172356949099211,0.022536333299809,1.84655139847968e-05,0.168381458147602,0.0311215156095206,0.00192864033943005,2.90602269833123e-10,0
g13,Gene13,0.2017715,0.18264808,0.17875962,0.1705352,0.019354764,0.026795428,0.033909697,0.043574657,0.220486394367866,0.0152751829085612,7.14955047253228e-16,0.220206396333535,0.0163266423193459,4.5577371358588e-09,0.220099613703732,0.0169607210908777,9.6806687744497e-07,0.219935921029545,0.0180041220757312,3.78307073355919e-05,7.14955047253228e-16,0
g130,Gene30,0.17615741,0.17990766,0.20671947,0.17549795,0.022047196,0.029504146,0.03732735,0.045514442,0.164431650824147,0.0187798551262613,3.57083354689034e-10,0.16409154533312,0.0199392524504201,9.26668727320358e-07,0.164804021148372,0.0202149034367212,6.37484077949646e-06,0.162898709797844,0.0237670919689561,0.000553856887864267,3.57083354689034e-10,0
g131,Gene31,-0.38669646,-0.38197374,-0.37888122,-0.35448366,0.021820508,0.028459454,0.034889046,0.043731526,-0.406348433569674,0.0180082744074606,0,-0.406336455809952,0.0180590186593681,0,-0.406327051971253,0.018113125843756,3.33066907387547e-16,-0.406289327557255,0.0182998912189723,5.76859671141961e-11,0,0
g132,Gene32,-0.36662552,-0.3670043,-0.31185812,0.09447828,0.022427961,0.028158884,0.034277156,0.043563087,-0.365239257843681,0.0333974517568225,0,-0.36521128809256,0.0419203859608499,0,-0.309756503060758,0.0510107367091639,4.90975704536822e-10,0.0961654319627126,0.064834275600088,0.0690838937324952,0,0
g133,Gene33,0.16706125,0.1922646,0.16279869,0.1188424,0.020167433,0.027160129,0.034716625,0.0411026,0.159147923478958,0.0286939590959774,1.01518744918386e-09,0.176479789102205,0.0339526817375326,1.1951928115994e-07,0.147428455243306,0.0451295608965114,0.000317879702418108,0.108629798058012,0.0572134592798085,0.0197083686997658,1.01518744918386e-09,0
