gene,n_guides,best_day,best_day_among_active,active_days,hit_anyday,max_abs_postmean,min_lfsr,min_lfsr_among_active,guide_min_lfsr_min,median_guide_lfsr_min,gene_postmean_d0,gene_postsd_d0,gene_lfsr_d0,gene_postmean_d1,gene_postsd_d1,gene_lfsr_d1,gene_postmean_d2,gene_postsd_d2,gene_lfsr_d2,gene_postmean_d3,gene_postsd_d3,gene_lfsr_d3
Gene52,6,1,1.0,"d1,d3",True,0.5815894744924596,0.0,0.0,6.1996161473027196e-86,2.521165077055935e-23,0.06718771731186533,0.013208177672836975,1.8205165736029372e-07,0.5815894744924596,0.019085569506732333,0.0,-0.051850184981101756,0.02634335460401013,0.024519907786237916,0.49228881441088257,0.03174182217273274,0.0
Gene53,6,0,,,False,0.15996145593719385,0.0,,4.44041155787694e-22,2.396113806936601e-12,0.12140803754721564,0.008066211363013777,0.0,0.15297818619489345,0.010908804757083976,0.0,0.14705120834057528,0.011560826802004114,0.0,0.15996145593719385,0.013766424806559674,0.0
Gene54,6,3,,,False,0.0575715540008384,0.0002516762290810659,,0.0,5.2643611695085164e-11,0.0220896882556829,0.010054605729973742,0.014011219459068247,-0.035764609844736624,0.014177625274621363,0.005824386609323717,-0.05302595995609782,0.01615155110513725,0.0005134962212642868,-0.0575715540008384,0.016548467020835934,0.0002516762290810659
Gene55,6,0,,,False,0.14826093776633817,0.0,,4.07310823157239e-18,3.748625307542995e-09,0.14826093776633817,0.011883973315951684,0.0,0.13560686025107757,0.016041759383361574,0.0,0.1001037801661794,0.022857760040151637,5.949721601061775e-06,0.1259832411820745,0.02308788367812903,2.4255689456964546e-08
Gene56,6,0,,,False,0.1527716689682526,0.0,,4.34857569400371e-27,1.3358269660116274e-08,0.09794944963544415,0.009061397201958834,0.0,0.1527716689682526,0.012274655098472791,0.0,0.143500112334899,0.014558763676397165,0.0,0.1213433831554932,0.017267351181509395,1.052602449647111e-12
Gene57,6,1,,,False,0.04919382515880846,1.0700000263930143e-05,,6.79712952589284e-11,0.041392293194367255,0.0011333444514547957,0.007980491847893421,0.4435343310506967,-0.04919382515880846,0.011575672291666297,1.0700000263930143e-05,-0.03825813311708027,0.01238456842861067,0.0010035566085537795,-0.03965394757797525,0.014000996782965059,0.002311278628266744
Gene58,6,2,,,False,0.014555299715747844,0.04539040974475872,,3.62196374998884e-06,0.01294233622895885,-0.005002934085127954,0.007203662488489791,0.2436847643542297,-0.009871428029673092,0.007848074621930825,0.10422928758676853,-0.014555299715747844,0.008606018032200825,0.04539040974475872,-0.008115414625031153,0.009296471937116899,0.19134342289918127
Gene59,6,0,3.0,d3,True,0.20702702231378642,0.0,0.0,4.3872924669055504e-45,2.6450291438352837e-13,0.12952350306673627,0.008154591255498,0.0,0.13392761797934194,0.008400308949456961,0.0,0.19844756041347783,0.009779622776176318,0.0,0.20702702231378642,0.01018488069849975,0.0
Gene6,6,2,,,False,0.07055348003270911,1.576953962378891e-05,,0.0,0.00030604267855531027,-0.0037095524735114935,0.009896879751660136,0.35389701901323867,-0.05560755803033283,0.013798158397467387,2.7880003801161735e-05,-0.07055348003270911,0.016951580828695356,1.576953962378891e-05,-0.030990538355444637,0.019275420928189305,0.053942241510972266
Gene60,6,0,0.0,d0,True,0.46813736923979976,0.0,0.0,0.0,5.5511151231258e-17,-0.46813736923979976,0.013442285685135237,0.0,-0.021401738651376585,0.018165903427933228,0.11937301891393637,0.07105446457226924,0.022574078424996678,0.0008230471080855617,0.057674360044974865,0.026796304013901165,0.015685875716542785
