gene,betahat_d0,betahat_d1,betahat_d2,betahat_d3,se_d0,se_d1,se_d2,se_d3,postmean_d0,lfsr_d0,postmean_d1,lfsr_d1,postmean_d2,lfsr_d2,postmean_d3,lfsr_d3,lfsr_min,best_day
Gene60,-0.1627989,0.28972024,0.38297847,0.36873472,0.012176011,0.025285935,0.03327757,0.04070327,-0.163205243937323,0,0.285009839354056,5.52934900876402e-30,0.375929553239676,3.84227775659343e-30,0.359562299666888,2.86293785187568e-19,0,0
Gene61,0.030306038,0.03426444,0.00055826706,-0.0038802726,0.010782727,0.02232734,0.030173216,0.036496684,0.0264809141334453,0.0338727105748015,0.0270282381753764,0.060907870265958,0.0192837315389128,0.152171101513874,0.0186180384635397,0.17326115824735,0.0338727105748015,0
Gene62,0.004870906,-0.046895526,0.021973666,0.034197494,0.009838706,0.021616716,0.030997211,0.040810652,0.000455322271329214,0.841556870626111,-0.0402743342388838,0.0922927690941137,0.000336958406931977,0.854871800927662,0.000953307324700565,0.843540080821583,0.0922927690941137,1
Gene63,0.0988889,-0.18153387,-0.14096089,-0.15211147,0.010593513,0.023168793,0.032364223,0.04205611,0.0989875338673656,3.93040735950355e-21,-0.177593063354959,3.47610829010137e-13,-0.135519203817037,1.12392982765108e-05,-0.14424013875932,0.000241163724259308,3.93040735950355e-21,0
Gene64,-0.008842251,0.03132635,-0.028518898,0.002628346,0.011005304,0.021336753,0.030349096,0.03928967,-0.00329912580682139,0.629660443586757,0.0104276982502294,0.478325360994618,-0.00444412961403752,0.651768658482665,-0.000685653814876279,0.733682499411459,0.478325360994618,1
Gene65,0.020339793,0.04667835,0.051421225,0.024529882,0.010804598,0.021999083,0.030075861,0.039603345,0.0198428915093287,0.100115840842778,0.0258077844581659,0.0906872795253578,0.0241670929846503,0.121582601026836,0.0187808076972496,0.182994692700123,0.0906872795253578,1
Gene66,0.019747347,0.02470988,0.04207341,0.06768387,0.009706742,0.019866899,0.029474163,0.038868964,0.0133452702383682,0.249832830231446,0.0120342281172747,0.307752343483543,0.0141188792543032,0.302736081397639,0.0159081295154424,0.292358359293707,0.249832830231446,0
Gene67,0.013325044,0.004609691,0.011211014,0.03386132,0.010175761,0.020516744,0.028929738,0.037283864,0.0048033729793604,0.59786656919121,0.00256395590168754,0.669322643520349,0.00363519251831085,0.666831215949043,0.00523671402009884,0.639087075562175,0.59786656919121,0
Gene68,-0.2495749,0.3505577,0.45761517,0.48425773,0.015494405,0.028407613,0.035951555,0.043725837,-0.250124812892163,0,0.343871486559671,1.98446506792664e-34,0.448139806085288,1.87026683076502e-36,0.47171827694098,6.21048955232307e-28,0,0
Gene69,-0.0026545362,-0.017620692,0.0382013,-0.0018261679,0.010007052,0.02096275,0.029111061,0.036869016,-0.000615610440371193,0.774128742869045,-0.00461819640443864,0.652789725759035,0.00314116417464048,0.738700801039702,-0.000868663886776915,0.77946425839239,0.652789725759035,1
Gene7,0.0024808554,0.012879033,0.02499741,-0.40024745,0.0095291035,0.018961402,0.028263291,0.03629622,3.64596773434444e-06,0.999207316822196,1.86403001818299e-05,0.998999689830636,3.48014364612344e-05,0.998930521217797,-0.419868743180724,0,0,3
Gene70,-0.02440563,-0.57357085,-0.020468825,0.05421098,0.0095684575,0.025110113,0.035810377,0.04458471,-0.00711652024817991,0.707705426356963,-0.575520985730591,0,-0.00549362912461891,0.79402838708608,0.0165781030078734,0.735560780614472,0,1
Gene71,0.029074673,-0.00962391,-0.65710497,0.8722462,0.010843942,0.023552202,0.03739747,0.053830974,0.0283610584790781,0.00442251165368022,-0.0121703669728121,0.301582370571646,-0.65679077959341,0,0.858326617705796,5.44340220740723e-59,0,2
Gene72,0.21256551,-0.16065545,-0.29016286,-0.26815826,0.0140804155,0.024743035,0.03253712,0.04070856,0.212623088409858,5.59068927982669e-52,-0.157221905105146,8.8367868578132e-11,-0.284535234520889,0,-0.260893282640029,5.36088951008651e-11,0,2
Gene73,0.037024233,0.04562898,0.0787332,0.040386993,0.010391136,0.02207544,0.031421177,0.03955485,0.0358184272980437,0.000943365892491178,0.0352060535219223,0.0104703757902497,0.0396157999887209,0.00802881063844863,0.0323566237446406,0.0371530947011316,0.000943365892491178,0
Gene74,0.016194778,-0.5723288,0.13613099,0.14318042,0.010531661,0.026867913,0.03696181,0.04520929,0.013337042055054,0.229795769446936,-0.580957186259721,1.11022302462516e-16,0.111228562478319,0.179742392083587,0.117193902423572,0.180225351934927,1.11022302462516e-16,1
Gene75,0.03984376,-0.035424616,-0.93726194,0.21717323,0.011179798,0.02432424,0.037910514,0.051277854,0.0398796365276183,0.000177780923133339,-0.0334236423422967,0.0833288886393186,-0.928015313744993,0,0.22012136015263,7.11794086820434e-06,0,2
Gene76,0.022680862,0.008846858,-0.076201424,-0.018638916,0.010310838,0.022520134,0.032171197,0.041585587,0.0145367203501455,0.19995197646196,0.0113495324357102,0.315555796087543,-0.00664464603994915,0.480197784077795,0.00667587869008269,0.441963163798998,0.19995197646196,0
Gene77,-0.038626738,-0.061919887,-0.051524904,-0.062846914,0.009770906,0.021588378,0.030283444,0.03927853,-0.0364960861538615,0.000378796405903437,-0.0396322894621947,0.00331764643709398,-0.035822332972878,0.0131286323165802,-0.0360956230379702,0.0178774549065815,0.000378796405903437,0
Gene78,0.01764819,0.019567765,0.00038676237,0.009249634,0.009105762,0.021251876,0.03126492,0.041452263,0.0118086732369108,0.285987721358262,0.0118166970968976,0.32947606704737,0.00871110605973563,0.412308999401564,0.00971076173327486,0.399798332124275,0.285987721358262,0
Gene79,0.23743829,-0.2544482,-0.35795555,0.31300122,0.014968063,0.029146342,0.03771141,0.04739281,0.236859058102094,7.03767510020539e-57,-0.253248692392155,0,-0.355003130143587,0,0.310999222390285,1.51304858711023e-11,0,1
